time	V(N002,N019)	V(N004,N019)	V(N005,N019)	V(N008,N002)	V(N009,N005)	V(N011,N004)	V(n001)	V(n002)	V(n004)	V(n005)	V(n015)	V(n016)	V(n017)	I(Battery)	I(Rmotor1)	I(Rmotor2)	I(Rmotor3)
5.050244416919190e-05	-3.145851e-01	-1.590649e-01	4.736500e-01	1.830384e-01	8.381903e-08	-1.728535e-06	2.220001e+01	-7.612668e-01	-6.057467e-01	2.696821e-02	1.976166e-06	1.500000e+01	1.093095e-04	6.226114e-04	1.285719e+01	-1.291903e+01	6.183646e-02
5.050263055540380e-05	-3.145851e-01	-1.590647e-01	4.736498e-01	1.981130e-01	8.940697e-08	-1.668930e-06	2.220001e+01	-7.612668e-01	-6.057463e-01	2.696814e-02	1.972829e-06	1.500000e+01	1.092608e-04	6.670562e-04	1.285719e+01	-1.291903e+01	6.183497e-02
5.050283374319867e-05	-3.145855e-01	-1.590640e-01	4.736495e-01	2.147290e-01	9.313226e-08	-1.668930e-06	2.220001e+01	-7.612669e-01	-6.057453e-01	2.696817e-02	1.956451e-06	1.500000e+01	1.093178e-04	7.234851e-04	1.285719e+01	-1.291902e+01	6.183334e-02
5.050305623948037e-05	-3.145857e-01	-1.590635e-01	4.736493e-01	2.331418e-01	9.685755e-08	-1.668930e-06	2.220001e+01	-7.612669e-01	-6.057447e-01	2.696812e-02	1.951318e-06	1.500000e+01	1.092815e-04	7.781163e-04	1.285718e+01	-1.291901e+01	6.183157e-02
5.050330667395950e-05	-3.145861e-01	-1.590628e-01	4.736490e-01	2.541384e-01	1.024455e-07	-1.668930e-06	2.220002e+01	-7.612669e-01	-6.057436e-01	2.696814e-02	1.932041e-06	1.500000e+01	1.093311e-04	8.458336e-04	1.285718e+01	-1.291901e+01	6.182957e-02
5.050358875516923e-05	-3.145864e-01	-1.590621e-01	4.736486e-01	2.781323e-01	1.080334e-07	-1.668930e-06	2.220002e+01	-7.612669e-01	-6.057427e-01	2.696809e-02	1.923567e-06	1.500000e+01	1.093042e-04	9.162536e-04	1.285717e+01	-1.291900e+01	6.182732e-02
5.050391385884435e-05	-3.145869e-01	-1.590613e-01	4.736482e-01	3.062367e-01	1.154840e-07	-1.668930e-06	2.220002e+01	-7.612671e-01	-6.057414e-01	2.696810e-02	1.899827e-06	1.500000e+01	1.093504e-04	1.002464e-03	1.285716e+01	-1.291899e+01	6.182472e-02
5.050428752519528e-05	-3.145874e-01	-1.590604e-01	4.736478e-01	3.391339e-01	1.247972e-07	-1.609325e-06	2.220002e+01	-7.612671e-01	-6.057402e-01	2.696805e-02	1.885884e-06	1.500000e+01	1.093313e-04	1.096467e-03	1.285715e+01	-1.291897e+01	6.182174e-02
5.050472598310214e-05	-3.145880e-01	-1.590593e-01	4.736472e-01	3.785435e-01	1.341105e-07	-1.609325e-06	2.220002e+01	-7.612672e-01	-6.057385e-01	2.696805e-02	1.855167e-06	1.500000e+01	1.093774e-04	1.210965e-03	1.285714e+01	-1.291896e+01	6.181823e-02
5.050524880859724e-05	-3.145886e-01	-1.590580e-01	4.736467e-01	4.266726e-01	1.434237e-07	-1.609325e-06	2.220003e+01	-7.612673e-01	-6.057367e-01	2.696799e-02	1.831855e-06	1.500000e+01	1.093663e-04	1.342699e-03	1.285713e+01	-1.291895e+01	6.181406e-02
5.050592349962817e-05	-3.145896e-01	-1.590562e-01	4.736458e-01	4.905994e-01	1.583248e-07	-1.668930e-06	2.220003e+01	-7.612675e-01	-6.057341e-01	2.696797e-02	1.786129e-06	1.500000e+01	1.094175e-04	1.516227e-03	1.285712e+01	-1.291892e+01	6.180867e-02
5.050681958272483e-05	-3.145908e-01	-1.590540e-01	4.736448e-01	5.786498e-01	1.750886e-07	-1.609325e-06	2.220003e+01	-7.612677e-01	-6.057310e-01	2.696788e-02	1.738468e-06	1.500000e+01	1.094199e-04	1.741232e-03	1.285710e+01	-1.291890e+01	6.180151e-02
5.050812120847597e-05	-3.145926e-01	-1.590507e-01	4.736432e-01	7.128885e-01	2.030283e-07	-1.549721e-06	2.220004e+01	-7.612680e-01	-6.057261e-01	2.696783e-02	1.650271e-06	1.500000e+01	1.094889e-04	2.069849e-03	1.285707e+01	-1.291886e+01	6.179111e-02
5.051015651927151e-05	-3.145953e-01	-1.590456e-01	4.736409e-01	9.376496e-01	2.440065e-07	-1.490116e-06	2.220005e+01	-7.612685e-01	-6.057189e-01	2.696767e-02	1.521282e-06	1.500000e+01	1.095250e-04	2.573751e-03	1.285702e+01	-1.291879e+01	6.177486e-02
5.051371466290386e-05	-3.146003e-01	-1.590365e-01	4.736368e-01	1.373186e+00	3.091991e-07	-1.430511e-06	2.220007e+01	-7.612696e-01	-6.057059e-01	2.696746e-02	1.259541e-06	1.500000e+01	1.096530e-04	3.444496e-03	1.285694e+01	-1.291868e+01	6.174644e-02
5.052071090659706e-05	-3.146100e-01	-1.590188e-01	4.736289e-01	2.381484e+00	4.302710e-07	-1.370907e-06	2.220010e+01	-7.612718e-01	-6.056807e-01	2.696699e-02	7.091881e-07	1.500000e+01	1.098021e-04	5.110633e-03	1.285678e+01	-1.291847e+01	6.169058e-02
5.052499999999999e-05	-3.146162e-01	-1.590078e-01	4.736241e-01	3.095793e+00	5.029142e-07	-1.311302e-06	2.220012e+01	-7.612736e-01	-6.056651e-01	2.696674e-02	3.293547e-07	1.500000e+01	1.099241e-04	6.135195e-03	1.285668e+01	-1.291834e+01	6.165633e-02
5.052542890934029e-05	-3.146167e-01	-1.590068e-01	4.736236e-01	3.140978e+00	4.991889e-07	-1.311302e-06	2.220012e+01	-7.612736e-01	-6.056637e-01	2.696668e-02	3.131022e-07	1.500000e+01	1.099088e-04	6.137524e-03	1.285667e+01	-1.291832e+01	6.165291e-02
5.052628672802087e-05	-3.146178e-01	-1.590047e-01	4.736226e-01	3.231005e+00	4.954636e-07	-1.311302e-06	2.220012e+01	-7.612738e-01	-6.056607e-01	2.696662e-02	2.745990e-07	1.500000e+01	1.099033e-04	6.118067e-03	1.285665e+01	-1.291830e+01	6.164606e-02
5.052761542426383e-05	-3.146195e-01	-1.590016e-01	4.736211e-01	3.369101e+00	4.842877e-07	-1.311302e-06	2.220012e+01	-7.612740e-01	-6.056561e-01	2.696654e-02	2.231527e-07	1.500000e+01	1.098932e-04	6.053726e-03	1.285662e+01	-1.291826e+01	6.163545e-02
5.052902766047100e-05	-3.146212e-01	-1.589983e-01	4.736194e-01	3.514101e+00	4.637986e-07	-1.311302e-06	2.220011e+01	-7.612742e-01	-6.056513e-01	2.696643e-02	1.929966e-07	1.500000e+01	1.098719e-04	5.884714e-03	1.285659e+01	-1.291821e+01	6.162417e-02
5.053009089977952e-05	-3.146214e-01	-1.589965e-01	4.736180e-01	3.622072e+00	3.501773e-07	-1.430511e-06	2.220009e+01	-7.612732e-01	-6.056483e-01	2.696620e-02	3.916072e-07	1.500000e+01	1.097262e-04	4.590221e-03	1.285656e+01	-1.291818e+01	6.161569e-02
5.053063361185862e-05	-3.146196e-01	-1.589970e-01	4.736166e-01	3.676792e+00	8.568168e-08	-1.728535e-06	2.220003e+01	-7.612706e-01	-6.056480e-01	2.696562e-02	9.608351e-07	1.500000e+01	1.093707e-04	1.517794e-03	1.285655e+01	-1.291816e+01	6.161135e-02
5.053102826979367e-05	-3.146150e-01	-1.589998e-01	4.736148e-01	3.716420e+00	-4.358590e-07	-2.205372e-06	2.219991e+01	-7.612653e-01	-6.056500e-01	2.696456e-02	2.107191e-06	1.500000e+01	1.086685e-04	-4.590673e-03	1.285654e+01	-1.291815e+01	6.160820e-02
5.053135147768992e-05	-3.146067e-01	-1.590053e-01	4.736120e-01	3.748772e+00	-1.341105e-06	-3.099442e-06	2.219971e+01	-7.612559e-01	-6.056546e-01	2.696278e-02	4.111667e-06	1.500000e+01	1.074478e-04	-1.521946e-02	1.285654e+01	-1.291814e+01	6.160562e-02
5.053167815335287e-05	-3.145897e-01	-1.590173e-01	4.736070e-01	3.781380e+00	-3.147870e-06	-4.827976e-06	2.219931e+01	-7.612374e-01	-6.056649e-01	2.695937e-02	8.104341e-06	1.500000e+01	1.050233e-04	-3.642882e-02	1.285653e+01	-1.291813e+01	6.160301e-02
5.053201436861428e-05	-3.145556e-01	-1.590419e-01	4.735975e-01	3.814849e+00	-6.768852e-06	-8.344650e-06	2.219850e+01	-7.612003e-01	-6.056865e-01	2.695281e-02	1.609117e-05	1.500000e+01	1.001820e-04	-7.895905e-02	1.285652e+01	-1.291812e+01	6.160033e-02
5.053237252828466e-05	-3.144849e-01	-1.590937e-01	4.735786e-01	3.850406e+00	-1.428649e-05	-1.555681e-05	2.219682e+01	-7.611236e-01	-6.057324e-01	2.693992e-02	3.260857e-05	1.499999e+01	9.018971e-05	-1.672864e-01	1.285651e+01	-1.291811e+01	6.159747e-02
5.053275097500553e-05	-3.143413e-01	-1.592003e-01	4.735416e-01	3.887883e+00	-2.965890e-05	-3.045797e-05	2.219339e+01	-7.609676e-01	-6.058266e-01	2.691540e-02	6.620413e-05	1.499999e+01	6.992363e-05	-3.479415e-01	1.285650e+01	-1.291810e+01	6.159445e-02
5.053316187756625e-05	-3.140477e-01	-1.594211e-01	4.734688e-01	3.928486e+00	-6.145798e-05	-6.121397e-05	2.218629e+01	-7.606469e-01	-6.060203e-01	2.686961e-02	1.352150e-04	1.499998e+01	2.851312e-05	-7.217548e-01	1.285649e+01	-1.291809e+01	6.159116e-02
5.053359649422347e-05	-3.134877e-01	-1.598471e-01	4.733348e-01	3.971372e+00	-1.230370e-04	-1.207590e-04	2.217253e+01	-7.600305e-01	-6.063899e-01	2.679193e-02	2.678681e-04	1.499996e+01	-5.020235e-05	-1.445836e+00	1.285649e+01	-1.291807e+01	6.158767e-02
5.053403505338861e-05	-3.125450e-01	-1.605714e-01	4.731164e-01	4.014628e+00	-2.284236e-04	-2.225637e-04	2.214898e+01	-7.589822e-01	-6.070085e-01	2.667924e-02	4.933278e-04	1.499994e+01	-1.816551e-04	-2.685432e+00	1.285647e+01	-1.291806e+01	6.158414e-02
5.053459188340123e-05	-3.106272e-01	-1.620551e-01	4.726823e-01	4.069586e+00	-4.473496e-04	-4.341006e-04	2.210003e+01	-7.568146e-01	-6.082426e-01	2.649489e-02	9.591330e-04	1.499991e+01	-4.434588e-04	-5.261293e+00	1.285646e+01	-1.291804e+01	6.157963e-02
5.053541324022624e-05	-3.060307e-01	-1.655904e-01	4.716212e-01	4.150828e+00	-9.837039e-04	-9.527802e-04	2.198010e+01	-7.514809e-01	-6.110407e-01	2.617103e-02	2.103443e-03	1.499984e+01	-1.035825e-03	-1.157375e+01	1.285644e+01	-1.291802e+01	6.157288e-02
5.053659145316125e-05	-2.954845e-01	-1.734343e-01	4.689188e-01	4.267795e+00	-2.237169e-03	-2.167463e-03	2.169994e+01	-7.387177e-01	-6.166674e-01	2.568569e-02	4.833496e-03	1.499975e+01	-2.222915e-03	-2.631887e+01	1.285642e+01	-1.291798e+01	6.156285e-02
5.053831931584735e-05	-2.714396e-01	-1.899693e-01	4.614089e-01	4.439971e+00	-5.064806e-03	-4.917443e-03	2.107002e+01	-7.078127e-01	-6.263424e-01	2.503582e-02	1.140877e-02	1.499962e+01	-4.250266e-03	-5.947252e+01	1.285638e+01	-1.291793e+01	6.154710e-02
5.053991678456864e-05	-2.374943e-01	-2.110623e-01	4.485567e-01	4.599345e+00	-8.624902e-03	-8.390486e-03	2.028335e+01	-6.615407e-01	-6.351087e-01	2.451024e-02	2.119646e-02	1.499953e+01	-6.067432e-03	-1.008762e+02	1.285635e+01	-1.291788e+01	6.153103e-02
5.054068378186654e-05	-2.115860e-01	-2.258604e-01	4.374465e-01	4.675742e+00	-1.062565e-02	-1.034480e-02	1.984504e+01	-6.247484e-01	-6.390228e-01	2.428408e-02	2.896506e-02	1.499948e+01	-6.870584e-03	-1.239455e+02	1.285634e+01	-1.291786e+01	6.152262e-02
5.054124258225191e-05	-1.597336e-01	-2.530657e-01	4.127992e-01	4.731064e+00	-1.216880e-02	-1.185268e-02	1.950879e+01	-5.483310e-01	-6.416631e-01	2.420176e-02	4.514520e-02	1.499947e+01	-7.408231e-03	-1.416424e+02	1.285633e+01	-1.291784e+01	6.151591e-02
5.054150968949980e-05	2.409716e+00	-1.542131e+00	-8.675850e-01	4.736091e+00	-9.464350e-03	-9.148896e-03	2.007422e+01	3.323383e+00	-6.284636e-01	4.608206e-02	3.401137e-01	1.500378e+01	-4.585062e-03	-1.118831e+02	1.285634e+01	-1.291784e+01	6.150385e-02
5.054164185477882e-05	4.544794e+00	-2.604780e+00	-1.940014e+00	4.728155e+00	-7.838037e-03	-7.597268e-03	2.042247e+01	6.519189e+00	-6.303844e-01	3.438135e-02	3.667037e-01	1.500147e+01	-4.972727e-03	-9.355437e+01	1.285636e+01	-1.291785e+01	6.149009e-02
5.054172047613118e-05	5.791408e+00	-3.226490e+00	-2.564918e+00	4.721262e+00	-7.153679e-03	-6.931663e-03	2.056073e+01	8.391623e+00	-6.262742e-01	3.529793e-02	3.959501e-01	1.500165e+01	-4.117915e-03	-8.627731e+01	1.285638e+01	-1.291786e+01	6.147859e-02
5.054178834538481e-05	6.865259e+00	-3.763076e+00	-3.102183e+00	4.713840e+00	-6.661916e-03	-6.455123e-03	2.067247e+01	1.000117e+01	-6.271673e-01	3.372544e-02	3.947572e-01	1.500134e+01	-4.276578e-03	-8.039626e+01	1.285640e+01	-1.291787e+01	6.146671e-02
5.054186072982463e-05	7.950167e+00	-4.303988e+00	-3.646180e+00	4.704206e+00	-6.165581e-03	-5.976260e-03	2.077148e+01	1.162941e+01	-6.247442e-01	3.306368e-02	4.184664e-01	1.500121e+01	-3.787406e-03	-7.518537e+01	1.285643e+01	-1.291788e+01	6.145208e-02
5.054192012185789e-05	8.819369e+00	-4.738529e+00	-4.080840e+00	4.694224e+00	-5.784776e-03	-5.603671e-03	2.085892e+01	1.293367e+01	-6.242285e-01	3.345998e-02	4.134738e-01	1.500129e+01	-3.648995e-03	-7.058307e+01	1.285645e+01	-1.291789e+01	6.143863e-02
5.054197229810351e-05	9.529953e+00	-5.092834e+00	-4.437119e+00	4.683631e+00	-5.460300e-03	-5.291879e-03	2.092350e+01	1.399947e+01	-6.233154e-01	3.239879e-02	4.323171e-01	1.500108e+01	-3.473446e-03	-6.718401e+01	1.285648e+01	-1.291790e+01	6.142578e-02
5.054201254847629e-05	1.006700e+01	-5.361317e+00	-4.705683e+00	4.673258e+00	-5.191222e-03	-5.026579e-03	2.098480e+01	1.480649e+01	-6.218280e-01	3.380635e-02	4.241026e-01	1.500135e+01	-3.143545e-03	-6.395773e+01	1.285650e+01	-1.291791e+01	6.141525e-02
5.054204232584531e-05	1.043243e+01	-5.543520e+00	-4.888907e+00	4.664514e+00	-5.020356e-03	-4.864275e-03	2.101990e+01	1.535356e+01	-6.223840e-01	3.222968e-02	4.394261e-01	1.500104e+01	-3.261043e-03	-6.211037e+01	1.285651e+01	-1.291792e+01	6.140712e-02
5.054206550282151e-05	1.071974e+01	-5.687116e+00	-5.032620e+00	4.655949e+00	-4.831538e-03	-4.676044e-03	2.105975e+01	1.578676e+01	-6.200929e-01	3.440322e-02	4.295055e-01	1.500147e+01	-2.786112e-03	-6.001310e+01	1.285652e+01	-1.291792e+01	6.140060e-02
5.054208412402438e-05	1.092868e+01	-5.791340e+00	-5.137336e+00	4.648888e+00	-4.751997e-03	-4.603148e-03	2.108068e+01	1.609826e+01	-6.217570e-01	3.224745e-02	4.429537e-01	1.500105e+01	-3.113115e-03	-5.891151e+01	1.285653e+01	-1.291793e+01	6.139526e-02
5.054210346244570e-05	1.115228e+01	-5.903025e+00	-5.249251e+00	4.639324e+00	-4.552025e-03	-4.403234e-03	2.111692e+01	1.643651e+01	-6.187899e-01	3.498451e-02	4.331321e-01	1.500158e+01	-2.517586e-03	-5.700441e+01	1.285654e+01	-1.291793e+01	6.138960e-02
5.054212089706718e-05	1.133247e+01	-5.992958e+00	-5.339514e+00	4.630720e+00	-4.499353e-03	-4.356742e-03	2.113826e+01	1.670459e+01	-6.208429e-01	3.260122e-02	4.456621e-01	1.500112e+01	-2.911254e-03	-5.588092e+01	1.285655e+01	-1.291794e+01	6.138441e-02
5.054214043520081e-05	1.153854e+01	-6.095859e+00	-5.442685e+00	4.617748e+00	-4.257850e-03	-4.115760e-03	2.117758e+01	1.701689e+01	-6.175153e-01	3.565858e-02	4.363113e-01	1.500172e+01	-2.249223e-03	-5.381149e+01	1.285657e+01	-1.291794e+01	6.137849e-02
5.054216346153083e-05	1.175173e+01	-6.202279e+00	-5.549445e+00	4.601368e+00	-4.165715e-03	-4.030466e-03	2.121286e+01	1.733466e+01	-6.193443e-01	3.348900e-02	4.484562e-01	1.500129e+01	-2.589531e-03	-5.195492e+01	1.285658e+01	-1.291795e+01	6.137141e-02
5.054219294349499e-05	1.201094e+01	-6.331686e+00	-5.679258e+00	4.572931e+00	-3.787365e-03	-3.655076e-03	2.127770e+01	1.772726e+01	-6.153648e-01	3.706289e-02	4.398972e-01	1.500199e+01	-1.791227e-03	-4.854224e+01	1.285660e+01	-1.291796e+01	6.136216e-02
5.054223561796792e-05	1.231264e+01	-6.482085e+00	-5.830554e+00	4.526264e+00	-3.476035e-03	-3.356278e-03	2.136433e+01	1.817852e+01	-6.162072e-01	3.532379e-02	4.522150e-01	1.500165e+01	-1.919146e-03	-4.398277e+01	1.285662e+01	-1.291797e+01	6.134848e-02
5.054227745136298e-05	1.256195e+01	-6.605924e+00	-5.956031e+00	4.478922e+00	-2.943497e-03	-2.834737e-03	2.146093e+01	1.855582e+01	-6.120608e-01	3.783290e-02	4.437510e-01	1.500214e+01	-1.084161e-03	-3.889819e+01	1.285665e+01	-1.291798e+01	6.133479e-02
5.054232047342291e-05	1.275964e+01	-6.703629e+00	-6.056006e+00	4.438847e+00	-2.682589e-03	-2.591610e-03	2.153877e+01	1.884977e+01	-6.134992e-01	3.412367e-02	4.550261e-01	1.500141e+01	-1.339538e-03	-3.480179e+01	1.285667e+01	-1.291799e+01	6.132047e-02
5.054238161126520e-05	1.299407e+01	-6.819229e+00	-6.174839e+00	4.391006e+00	-2.104666e-03	-2.031863e-03	2.164320e+01	1.920391e+01	-6.093877e-01	3.500177e-02	4.465576e-01	1.500158e+01	-5.124452e-04	-2.930506e+01	1.285671e+01	-1.291801e+01	6.129979e-02
5.054248393842798e-05	1.326176e+01	-6.950894e+00	-6.310866e+00	4.336210e+00	-1.705773e-03	-1.661301e-03	2.175264e+01	1.960236e+01	-6.102902e-01	2.973797e-02	4.579126e-01	1.500055e+01	-6.533611e-04	-2.354503e+01	1.285678e+01	-1.291804e+01	6.126456e-02
5.054262112772061e-05	1.350098e+01	-7.068724e+00	-6.432260e+00	4.287994e+00	-1.176717e-03	-1.150846e-03	2.184554e+01	1.996354e+01	-6.061702e-01	3.029331e-02	4.492439e-01	1.500065e+01	1.753512e-04	-1.865549e+01	1.285687e+01	-1.291809e+01	6.121646e-02
5.054275345409669e-05	1.363800e+01	-7.136367e+00	-6.501634e+00	4.261120e+00	-1.116520e-03	-1.102865e-03	2.188165e+01	2.016632e+01	-6.080512e-01	2.668200e-02	4.594592e-01	1.499995e+01	-1.750345e-04	-1.675531e+01	1.285696e+01	-1.291813e+01	6.116946e-02
5.054296106074880e-05	1.378929e+01	-7.211374e+00	-6.577915e+00	4.234335e+00	-8.376911e-04	-8.293390e-04	2.191915e+01	2.039589e+01	-6.047684e-01	2.869097e-02	4.499350e-01	1.500034e+01	4.744579e-04	-1.478179e+01	1.285710e+01	-1.291819e+01	6.109498e-02
5.054316381043334e-05	1.387662e+01	-7.254796e+00	-6.621820e+00	4.222336e+00	-9.126272e-04	-9.092689e-04	2.192599e+01	2.052427e+01	-6.071442e-01	2.583198e-02	4.594627e-01	1.499978e+01	1.799764e-05	-1.442135e+01	1.285724e+01	-1.291826e+01	6.102165e-02
5.054356930980241e-05	1.401332e+01	-7.322960e+00	-6.690360e+00	4.209900e+00	-7.288568e-04	-7.256269e-04	2.194198e+01	2.073201e+01	-6.042688e-01	2.833110e-02	4.490732e-01	1.500027e+01	5.799390e-04	-1.358009e+01	1.285752e+01	-1.291839e+01	6.087385e-02
5.054403033975131e-05	1.412029e+01	-7.376400e+00	-6.743894e+00	4.207939e+00	-8.490048e-04	-8.484721e-04	2.193876e+01	2.088984e+01	-6.068495e-01	2.565679e-02	4.576755e-01	1.499974e+01	7.902247e-05	-1.374977e+01	1.285784e+01	-1.291854e+01	6.070441e-02
5.054473578963315e-05	1.428297e+01	-7.457720e+00	-6.825253e+00	4.206661e+00	-7.047076e-04	-7.023215e-04	2.194544e+01	2.113651e+01	-6.041788e-01	2.828788e-02	4.462866e-01	1.500026e+01	5.965063e-04	-1.339796e+01	1.285834e+01	-1.291878e+01	6.044276e-02
5.054559880303214e-05	1.446500e+01	-7.548730e+00	-6.916274e+00	4.208607e+00	-8.345470e-04	-8.343458e-04	2.193962e+01	2.140693e+01	-6.068071e-01	2.564900e-02	4.537995e-01	1.499974e+01	8.443453e-05	-1.370425e+01	1.285895e+01	-1.291907e+01	6.011896e-02
5.054690658963279e-05	1.469195e+01	-7.662132e+00	-7.029819e+00	4.230766e+00	-6.660875e-04	-6.647110e-04	2.195071e+01	2.175009e+01	-6.039916e-01	2.832217e-02	4.404812e-01	1.500026e+01	6.312323e-04	-1.312074e+01	1.285989e+01	-1.291952e+01	5.962160e-02
5.054837160129568e-05	1.474903e+01	-7.690532e+00	-7.058502e+00	4.318897e+00	-7.498991e-04	-7.524490e-04	2.195440e+01	2.183321e+01	-6.063547e-01	2.567496e-02	4.447989e-01	1.499975e+01	1.736720e-04	-1.292648e+01	1.286096e+01	-1.292002e+01	5.905925e-02
5.054978785399510e-05	1.476102e+01	-7.696531e+00	-7.064491e+00	4.416168e+00	-6.208643e-04	-6.210208e-04	2.195672e+01	2.185376e+01	-6.037942e-01	2.824588e-02	4.296955e-01	1.500025e+01	6.653169e-04	-1.280398e+01	1.286200e+01	-1.292051e+01	5.851441e-02
5.055111057010429e-05	1.477112e+01	-7.701571e+00	-7.069549e+00	4.506128e+00	-7.405244e-04	-7.429123e-04	2.195283e+01	2.186638e+01	-6.063136e-01	2.570837e-02	4.343710e-01	1.499975e+01	1.746189e-04	-1.300905e+01	1.286296e+01	-1.292097e+01	5.800518e-02
5.055311935405612e-05	1.478171e+01	-7.706799e+00	-7.074911e+00	4.644043e+00	-5.946476e-04	-5.955100e-04	2.195810e+01	2.188486e+01	-6.036515e-01	2.823650e-02	4.171670e-01	1.500025e+01	6.861283e-04	-1.273181e+01	1.286443e+01	-1.292167e+01	5.723132e-02
5.055664594048386e-05	1.478767e+01	-7.709731e+00	-7.077935e+00	4.883879e+00	-7.093400e-04	-7.126927e-04	2.195259e+01	2.189132e+01	-6.060825e-01	2.571328e-02	4.138703e-01	1.499975e+01	2.073124e-04	-1.302156e+01	1.286702e+01	-1.292289e+01	5.587201e-02
5.056211330850287e-05	1.479792e+01	-7.714654e+00	-7.083269e+00	5.246239e+00	-5.429387e-04	-5.458593e-04	2.195828e+01	2.190944e+01	-6.031417e-01	2.824339e-02	3.848689e-01	1.500025e+01	7.660608e-04	-1.272186e+01	1.287102e+01	-1.292478e+01	5.376358e-02
5.057304804454089e-05	1.479955e+01	-7.715033e+00	-7.084515e+00	5.936069e+00	-6.232988e-04	-6.315708e-04	2.195238e+01	2.190979e+01	-6.047934e-01	2.572450e-02	3.584563e-01	1.499976e+01	4.200198e-04	-1.303255e+01	1.287903e+01	-1.292858e+01	4.954528e-02
5.059491751661695e-05	1.480709e+01	-7.717380e+00	-7.089714e+00	7.174929e+00	-3.897157e-04	-4.062057e-04	2.195790e+01	2.192508e+01	-5.993982e-01	2.826751e-02	2.862141e-01	1.500025e+01	1.385830e-03	-1.274204e+01	1.289507e+01	-1.293617e+01	4.110727e-02
5.063865646076905e-05	1.480186e+01	-7.710477e+00	-7.091386e+00	9.179874e+00	-3.797002e-04	-4.246831e-04	2.195148e+01	2.191902e+01	-5.933195e-01	2.577187e-02	2.011833e-01	1.499976e+01	2.198014e-03	-1.307995e+01	1.292713e+01	-1.295137e+01	2.423653e-02
5.072613434907326e-05	1.479347e+01	-7.685747e+00	-7.107726e+00	1.182291e+01	-7.290207e-05	-2.233386e-04	2.195611e+01	2.192956e+01	-5.496572e-01	2.836286e-02	8.164398e-02	1.500026e+01	8.301055e-03	-1.283646e+01	1.299123e+01	-1.298180e+01	-9.434559e-03
5.082613434907327e-05	1.469850e+01	-7.503659e+00	-7.194842e+00	1.342130e+01	-1.267511e-04	-1.022071e-03	2.194905e+01	2.191925e+01	-2.829086e-01	2.590850e-02	3.809839e-02	1.499977e+01	4.501699e-02	-1.320775e+01	1.306425e+01	-1.301684e+01	-4.740650e-02
5.092613434907327e-05	1.446749e+01	-7.035519e+00	-7.431973e+00	1.421472e+01	4.191324e-05	-2.512932e-03	2.195370e+01	2.192797e+01	4.249648e-01	2.851091e-02	7.979927e-03	1.500027e+01	9.838362e-02	-1.296309e+01	1.313644e+01	-1.305269e+01	-8.375081e-02
5.102613434907327e-05	1.398321e+01	-6.075200e+00	-7.908008e+00	1.461025e+01	-8.165836e-05	-5.675912e-03	2.194694e+01	2.191728e+01	1.858870e+00	2.606186e-02	9.747303e-03	1.499977e+01	8.769172e-02	-1.331882e+01	1.320684e+01	-1.309032e+01	-1.165221e-01
5.112613434907327e-05	1.325625e+01	-4.615226e+00	-8.641022e+00	1.480572e+01	5.973130e-05	-9.441376e-03	2.195175e+01	2.192594e+01	4.054471e+00	2.867438e-02	-2.931284e-03	1.500027e+01	6.288738e-02	-1.306590e+01	1.327421e+01	-1.313097e+01	-1.432409e-01
5.122613434907328e-05	1.231478e+01	-2.740580e+00	-9.574204e+00	1.490402e+01	-7.459521e-05	-1.384306e-02	2.194507e+01	2.191523e+01	6.859864e+00	2.624023e-02	5.547996e-03	1.499978e+01	4.521416e-02	-1.341735e+01	1.333741e+01	-1.317579e+01	-1.616219e-01
5.132613434907328e-05	1.125545e+01	-6.158438e-01	-1.063961e+01	1.495174e+01	6.259605e-05	-1.804543e-02	2.194994e+01	2.192393e+01	1.005264e+01	2.887196e-02	-4.546743e-03	1.500027e+01	3.517339e-02	-1.316099e+01	1.339560e+01	-1.322560e+01	-1.700038e-01
5.142613434907328e-05	1.015739e+01	1.571984e+00	-1.172938e+01	1.497660e+01	-7.347949e-05	-2.261353e-02	2.194329e+01	2.191323e+01	1.332782e+01	2.645938e-02	4.927209e-03	1.499978e+01	2.761125e-02	-1.351108e+01	1.344839e+01	-1.328079e+01	-1.676040e-01
5.152613434907328e-05	9.142717e+00	3.607409e+00	-1.275012e+01	1.498781e+01	6.295182e-05	-2.730370e-02	2.194816e+01	2.192196e+01	1.638665e+01	2.911345e-02	-4.785080e-03	1.500028e+01	2.265384e-02	-1.325484e+01	1.349590e+01	-1.334126e+01	-1.546466e-01
5.162613434907329e-05	8.283167e+00	5.318163e+00	-1.360133e+01	1.499452e+01	-7.356890e-05	-3.385353e-02	2.194146e+01	2.191122e+01	1.894621e+01	2.672154e-02	4.834841e-03	1.499979e+01	1.727632e-02	-1.360756e+01	1.353872e+01	-1.340640e+01	-1.323247e-01
5.172613434907329e-05	7.661245e+00	6.567999e+00	-1.422924e+01	1.499672e+01	6.263517e-05	-4.512405e-02	2.194625e+01	2.191988e+01	2.082664e+01	2.939319e-02	-4.821682e-03	1.500029e+01	1.316851e-02	-1.335517e+01	1.357784e+01	-1.347524e+01	-1.026028e-01
