time	V(N002,N019)	V(N004,N019)	V(N005,N019)	V(N008,N002)	V(N009,N005)	V(N011,N004)	V(n001)	V(n002)	V(n004)	V(n005)	V(n015)	V(n016)	V(n017)	I(Battery)	I(Rmotor1)	I(Rmotor2)	I(Rmotor3)
1.241274322111404e-05	8.156757e+00	5.734480e+00	-1.389124e+01	1.500002e+01	-4.120292e-04	-9.361458e-02	2.207533e+01	2.206177e+01	1.963949e+01	1.377552e-02	-1.716753e-06	1.500203e+01	1.479733e-01	-6.561584e+00	6.493179e+00	-6.599989e+00	1.068100e-01
1.251274322111404e-05	8.847857e+00	4.351062e+00	-1.319892e+01	1.500002e+01	-4.132465e-04	-5.729675e-02	2.207433e+01	2.206069e+01	1.756390e+01	1.391834e-02	-9.897017e-06	1.500204e+01	1.350601e-01	-6.614112e+00	6.535333e+00	-6.667350e+00	1.320172e-01
1.261274322111404e-05	9.719892e+00	2.605813e+00	-1.232570e+01	1.500003e+01	-4.150225e-04	-2.686977e-02	2.207339e+01	2.205964e+01	1.494557e+01	1.404857e-02	-1.216548e-06	1.500206e+01	1.182508e-01	-6.663809e+00	6.581391e+00	-6.730793e+00	1.494015e-01
1.271274322111404e-05	1.070655e+01	6.313324e-01	-1.133789e+01	1.500003e+01	-4.157871e-04	-1.035690e-03	2.207245e+01	2.205861e+01	1.198339e+01	1.417348e-02	-9.556108e-06	1.500207e+01	9.766019e-02	-6.712896e+00	6.632094e+00	-6.789580e+00	1.574859e-01
1.281274322111404e-05	1.172156e+01	-1.399821e+00	-1.032174e+01	1.500003e+01	-4.172847e-04	2.067947e-02	2.207154e+01	2.205758e+01	8.936197e+00	1.428353e-02	-1.055804e-06	1.500208e+01	7.340167e-02	-6.761032e+00	6.687798e+00	-6.843354e+00	1.555559e-01
1.291274322111404e-05	1.267378e+01	-3.305434e+00	-9.368349e+00	1.500003e+01	-4.179589e-04	3.833342e-02	2.207060e+01	2.205652e+01	6.077302e+00	1.438770e-02	-9.581348e-06	1.500208e+01	4.536211e-02	-6.810496e+00	6.748417e+00	-6.892201e+00	1.437845e-01
1.301274322111404e-05	1.348277e+01	-4.924611e+00	-8.558164e+00	1.500004e+01	-4.195506e-04	5.183625e-02	2.206964e+01	2.205542e+01	3.648031e+00	1.447826e-02	-1.258310e-06	1.500209e+01	1.273467e-02	-6.860852e+00	6.813436e+00	-6.936637e+00	1.232019e-01
1.311274322111404e-05	1.409294e+01	-6.146178e+00	-7.946761e+00	1.500004e+01	-4.205080e-04	6.120300e-02	2.206863e+01	2.205427e+01	1.815149e+00	1.456579e-02	-9.951909e-06	1.500209e+01	-2.642602e-02	-6.914370e+00	6.881998e+00	-6.977517e+00	9.551887e-02
1.321274322111404e-05	1.448333e+01	-6.928272e+00	-7.555062e+00	1.500004e+01	-4.225774e-04	6.669855e-02	2.206756e+01	2.205304e+01	6.414337e-01	1.464368e-02	-1.790259e-06	1.500209e+01	-7.490885e-02	-6.970617e+00	6.953058e+00	-7.015887e+00	6.282835e-02
1.331274322111404e-05	1.467243e+01	-7.307857e+00	-7.364577e+00	1.500004e+01	-4.242081e-04	6.894113e-02	2.206639e+01	2.205173e+01	7.144314e-02	1.472292e-02	-1.064220e-05	1.500210e+01	-1.247725e-01	-7.031877e+00	7.025563e+00	-7.052799e+00	2.723554e-02
1.334804141403668e-05	1.469994e+01	-7.363385e+00	-7.336551e+00	1.500005e+01	-4.255045e-04	6.912003e-02	2.206596e+01	2.205124e+01	-1.208596e-02	1.474752e-02	-2.372184e-06	1.500210e+01	-1.354880e-01	-7.054801e+00	7.051346e+00	-7.065635e+00	1.428842e-02
1.338429296317281e-05	1.470984e+01	-7.383708e+00	-7.326133e+00	1.500004e+01	-4.258780e-04	6.902397e-02	2.206552e+01	2.205075e+01	-4.279773e-02	1.477717e-02	-1.089544e-05	1.500210e+01	-1.394668e-01	-7.077796e+00	7.077859e+00	-7.078783e+00	9.231475e-04
1.342897477645184e-05	1.469728e+01	-7.359257e+00	-7.338027e+00	1.500004e+01	-4.274119e-04	6.852687e-02	2.206497e+01	2.205012e+01	-6.421554e-03	1.480880e-02	-2.593883e-06	1.500210e+01	-1.337292e-01	-7.107018e+00	7.110534e+00	-7.094989e+00	-1.554523e-02
1.350619763901463e-05	1.460673e+01	-7.179242e+00	-7.427489e+00	1.500004e+01	-4.286440e-04	6.662157e-02	2.206404e+01	2.204909e+01	2.631173e-01	1.486987e-02	-1.104158e-05	1.500210e+01	-1.012435e-01	-7.155492e+00	7.166804e+00	-7.123193e+00	-4.361158e-02
1.356931774400264e-05	1.445516e+01	-6.876967e+00	-7.578192e+00	1.500005e+01	-4.302757e-04	6.387061e-02	2.206333e+01	2.204827e+01	7.161417e-01	1.491659e-02	-2.481211e-06	1.500210e+01	-6.649960e-02	-7.193265e+00	7.212415e+00	-7.146624e+00	-6.579040e-02
1.363471497732463e-05	1.421093e+01	-6.389348e+00	-7.821577e+00	1.500004e+01	-4.308699e-04	5.964875e-02	2.206262e+01	2.204747e+01	1.447200e+00	1.497081e-02	-1.071263e-05	1.500210e+01	-3.334368e-02	-7.230429e+00	7.259021e+00	-7.171544e+00	-8.747713e-02
1.369776310081262e-05	1.388552e+01	-5.739342e+00	-8.146178e+00	1.500005e+01	-4.321858e-04	5.410147e-02	2.206197e+01	2.204672e+01	2.421856e+00	1.502063e-02	-2.065761e-06	1.500210e+01	-5.861654e-03	-7.264884e+00	7.303054e+00	-7.196464e+00	-1.065910e-01
1.379776310081262e-05	1.319537e+01	-4.360254e+00	-8.835115e+00	1.500004e+01	-4.329141e-04	4.218864e-02	2.206097e+01	2.204559e+01	4.489972e+00	1.511062e-02	-1.018211e-05	1.500210e+01	3.040596e-02	-7.317179e+00	7.370353e+00	-7.238520e+00	-1.318334e-01
1.389776310081262e-05	1.232381e+01	-2.618314e+00	-9.705494e+00	1.500004e+01	-4.343167e-04	2.638674e-02	2.206003e+01	2.204451e+01	7.102384e+00	1.520434e-02	-1.445553e-06	1.500211e+01	6.034648e-02	-7.366954e+00	7.433744e+00	-7.284472e+00	-1.492720e-01
1.399776310081262e-05	1.133702e+01	-6.458941e-01	-1.069113e+01	1.500004e+01	-4.347833e-04	6.817818e-03	2.205910e+01	2.204346e+01	1.006055e+01	1.531214e-02	-9.683668e-06	1.500212e+01	8.552022e-02	-7.415814e+00	7.492486e+00	-7.335062e+00	-1.574240e-01
1.409776310081262e-05	1.032115e+01	1.384703e+00	-1.170585e+01	1.500003e+01	-4.361197e-04	-1.637745e-02	2.205818e+01	2.204243e+01	1.310598e+01	1.542598e-02	-1.098123e-06	1.500213e+01	1.065026e-01	-7.464027e+00	7.546217e+00	-7.390649e+00	-1.555682e-01
1.419776310081262e-05	9.367296e+00	3.291251e+00	-1.265855e+01	1.500003e+01	-4.367065e-04	-4.326630e-02	2.205725e+01	2.204140e+01	1.596535e+01	1.555446e-02	-9.506747e-06	1.500214e+01	1.233894e-01	-7.513249e+00	7.595022e+00	-7.451152e+00	-1.438700e-01
1.429776310081262e-05	8.555943e+00	4.912763e+00	-1.346871e+01	1.500003e+01	-4.383363e-04	-7.453346e-02	2.205629e+01	2.204034e+01	1.839716e+01	1.568776e-02	-1.100446e-06	1.500215e+01	1.361108e-01	-7.563671e+00	7.639411e+00	-7.516058e+00	-1.233525e-01
1.439776310081262e-05	7.942760e+00	6.137899e+00	-1.408066e+01	1.500002e+01	-4.393775e-04	-1.117802e-01	2.205528e+01	2.203925e+01	2.023439e+01	1.583285e-02	-9.697133e-06	1.500217e+01	1.446924e-01	-7.616960e+00	7.680237e+00	-7.584517e+00	-9.571981e-02
1.449776310081263e-05	7.548587e+00	6.924941e+00	-1.447353e+01	1.500002e+01	-4.416136e-04	-1.569080e-01	2.205421e+01	2.203809e+01	2.141445e+01	1.597879e-02	-1.485807e-06	1.500218e+01	1.494072e-01	-7.673301e+00	7.718542e+00	-7.655483e+00	-6.305830e-02
1.459776310081263e-05	7.355351e+00	7.310027e+00	-1.466538e+01	1.500002e+01	-4.434083e-04	-2.019997e-01	2.205305e+01	2.203686e+01	2.199154e+01	1.613215e-02	-1.027835e-05	1.500220e+01	1.508725e-01	-7.734315e+00	7.755376e+00	-7.727907e+00	-2.746838e-02
1.464017253644046e-05	7.323095e+00	7.373915e+00	-1.469701e+01	1.500002e+01	-4.449561e-04	-2.128525e-01	2.205253e+01	2.203630e+01	2.208712e+01	1.619457e-02	-2.025603e-06	1.500221e+01	1.507190e-01	-7.761799e+00	7.770757e+00	-7.758858e+00	-1.189947e-02
1.468426724094596e-05	7.316661e+00	7.386159e+00	-1.470282e+01	1.500002e+01	-4.455913e-04	-2.144680e-01	2.205199e+01	2.203575e+01	2.210524e+01	1.626402e-02	-1.054818e-05	1.500222e+01	1.501472e-01	-7.789752e+00	7.786707e+00	-7.791079e+00	4.371649e-03
1.473594287182630e-05	7.343620e+00	7.331478e+00	-1.467510e+01	1.500002e+01	-4.473757e-04	-2.032337e-01	2.205136e+01	2.203506e+01	2.202292e+01	1.634059e-02	-2.234501e-06	1.500222e+01	1.489510e-01	-7.823342e+00	7.805425e+00	-7.828810e+00	2.338483e-02
1.479916661658784e-05	7.432259e+00	7.153322e+00	-1.458558e+01	1.500002e+01	-4.483573e-04	-1.753674e-01	2.205062e+01	2.203428e+01	2.175534e+01	1.643876e-02	-1.062417e-05	1.500224e+01	1.466433e-01	-7.862349e+00	7.828508e+00	-7.874786e+00	4.627820e-02
1.486623444159149e-05	7.605918e+00	6.805081e+00	-1.441100e+01	1.500002e+01	-4.501808e-04	-1.406212e-01	2.204985e+01	2.203345e+01	2.123262e+01	1.653744e-02	-2.080720e-06	1.500225e+01	1.429670e-01	-7.902495e+00	7.853433e+00	-7.923113e+00	6.968004e-02
1.493553991981873e-05	7.884759e+00	6.246511e+00	-1.413127e+01	1.500002e+01	-4.508737e-04	-1.075649e-01	2.204912e+01	2.203267e+01	2.039442e+01	1.664224e-02	-1.028020e-05	1.500226e+01	1.375963e-01	-7.941168e+00	7.879973e+00	-7.972263e+00	9.229060e-02
1.503553991981873e-05	8.472549e+00	5.069670e+00	-1.354222e+01	1.500002e+01	-4.527494e-04	-6.755066e-02	2.204809e+01	2.203155e+01	1.862867e+01	1.678354e-02	-1.588250e-06	1.500227e+01	1.267201e-01	-7.995207e+00	7.920432e+00	-8.041007e+00	1.205751e-01
1.513553991981873e-05	9.262502e+00	3.488593e+00	-1.275109e+01	1.500002e+01	-4.533175e-04	-3.450584e-02	2.204714e+01	2.203052e+01	1.625661e+01	1.692203e-02	-9.720992e-06	1.500229e+01	1.119607e-01	-8.045394e+00	7.964333e+00	-8.106296e+00	1.419635e-01
1.523553991981873e-05	1.020245e+01	1.607512e+00	-1.180996e+01	1.500003e+01	-4.546717e-04	-6.588936e-03	2.204619e+01	2.202946e+01	1.343452e+01	1.704707e-02	-1.167252e-06	1.500230e+01	9.335082e-02	-8.095113e+00	8.012556e+00	-8.167251e+00	1.546955e-01
1.533553991981873e-05	1.121424e+01	-4.171839e-01	-1.079705e+01	1.500003e+01	-4.548859e-04	1.705551e-02	2.204529e+01	2.202845e+01	1.039703e+01	1.716631e-02	-9.473974e-06	1.500231e+01	7.104701e-02	-8.142857e+00	8.065655e+00	-8.223318e+00	1.576626e-01
1.543553991981873e-05	1.220707e+01	-2.404024e+00	-9.803048e+00	1.500003e+01	-4.560631e-04	3.663397e-02	2.204435e+01	2.202739e+01	7.416295e+00	1.727067e-02	-1.100439e-06	1.500231e+01	4.506507e-02	-8.191962e+00	8.123763e+00	-8.274364e+00	1.506010e-01
1.553553991981873e-05	1.309353e+01	-4.178102e+00	-8.915433e+00	1.500003e+01	-4.562866e-04	5.209303e-02	2.204342e+01	2.202634e+01	4.754701e+00	1.736961e-02	-9.589028e-06	1.500232e+01	1.499450e-02	-8.241008e+00	8.186566e+00	-8.320704e+00	1.341378e-01
1.563553991981873e-05	1.380459e+01	-5.601449e+00	-8.203144e+00	1.500004e+01	-4.576668e-04	6.338811e-02	2.204243e+01	2.202519e+01	2.619152e+00	1.745578e-02	-1.393265e-06	1.500232e+01	-2.043612e-02	-8.293340e+00	8.253360e+00	-8.363042e+00	1.096822e-01
1.573553991981873e-05	1.430174e+01	-6.596985e+00	-7.704752e+00	1.500004e+01	-4.582815e-04	7.065117e-02	2.204140e+01	2.202403e+01	1.125308e+00	1.754004e-02	-1.004525e-05	1.500232e+01	-6.373797e-02	-8.347396e+00	8.323170e+00	-8.402350e+00	7.918082e-02
1.583553991981873e-05	1.458382e+01	-7.162501e+00	-7.421315e+00	1.500004e+01	-4.602447e-04	7.431358e-02	2.204028e+01	2.202275e+01	2.764298e-01	1.761580e-02	-2.004590e-06	1.500232e+01	-1.153041e-01	-8.406513e+00	8.394924e+00	-8.439702e+00	4.477867e-02
1.589779525241789e-05	1.466629e+01	-7.328314e+00	-7.337974e+00	1.500004e+01	-4.609153e-04	7.511879e-02	2.203954e+01	2.202193e+01	2.732559e-02	1.766535e-02	-1.068234e-05	1.500232e+01	-1.423162e-01	-8.445240e+00	8.440160e+00	-8.462384e+00	2.222425e-02
1.593231154067284e-05	1.468656e+01	-7.369366e+00	-7.317192e+00	1.500004e+01	-4.620608e-04	7.517153e-02	2.203912e+01	2.202144e+01	-3.448499e-02	1.768920e-02	-2.396285e-06	1.500232e+01	-1.503274e-01	-8.467601e+00	8.465328e+00	-8.474870e+00	9.541214e-03
1.597636956440571e-05	1.468848e+01	-7.373829e+00	-7.314647e+00	1.500004e+01	-4.624669e-04	7.487331e-02	2.203858e+01	2.202085e+01	-4.145748e-02	1.772463e-02	-1.093809e-05	1.500232e+01	-1.507511e-01	-8.495708e+00	8.497478e+00	-8.490780e+00	-6.697723e-03
1.602281365450151e-05	1.466146e+01	-7.320468e+00	-7.340986e+00	1.500005e+01	-4.638396e-04	7.411624e-02	2.203801e+01	2.202020e+01	3.827539e-02	1.775748e-02	-2.604054e-06	1.500232e+01	-1.392724e-01	-8.525742e+00	8.531339e+00	-8.507580e+00	-2.375891e-02
1.608156221335899e-05	1.458036e+01	-7.159093e+00	-7.421264e+00	1.500004e+01	-4.644152e-04	7.244408e-02	2.203732e+01	2.201943e+01	2.799760e-01	1.780438e-02	-1.101309e-05	1.500232e+01	-1.118764e-01	-8.562146e+00	8.574010e+00	-8.528986e+00	-4.502413e-02
1.615040389710799e-05	1.440582e+01	-6.810953e+00	-7.594862e+00	1.500004e+01	-4.658997e-04	6.925803e-02	2.203654e+01	2.201853e+01	8.017650e-01	1.785545e-02	-2.452436e-06	1.500232e+01	-7.434856e-02	-8.603240e+00	8.623571e+00	-8.554506e+00	-6.906499e-02
1.621312466615319e-05	1.416030e+01	-6.320730e+00	-7.839573e+00	1.500004e+01	-4.661735e-04	6.498837e-02	2.203587e+01	2.201778e+01	1.536750e+00	1.790756e-02	-1.066145e-05	1.500232e+01	-4.323721e-02	-8.638279e+00	8.668065e+00	-8.578412e+00	-8.965296e-02
1.628702696182192e-05	1.375908e+01	-5.519236e+00	-8.239850e+00	1.500004e+01	-4.673786e-04	5.809999e-02	2.203511e+01	2.201690e+01	2.738580e+00	1.796664e-02	-2.009897e-06	1.500232e+01	-1.198867e-02	-8.678617e+00	8.719295e+00	-8.607770e+00	-1.115238e-01
1.638702696182192e-05	1.303367e+01	-4.069596e+00	-8.964071e+00	1.500004e+01	-4.676599e-04	4.543591e-02	2.203413e+01	2.201580e+01	4.912533e+00	1.805764e-02	-1.009367e-05	1.500232e+01	2.302479e-02	-8.729855e+00	8.785794e+00	-8.650306e+00	-1.354891e-01
1.648702696182192e-05	1.213679e+01	-2.277016e+00	-9.859772e+00	1.500004e+01	-4.687272e-04	2.889442e-02	2.203319e+01	2.201471e+01	7.600909e+00	1.815267e-02	-1.408200e-06	1.500232e+01	5.212554e-02	-8.779627e+00	8.848236e+00	-8.696888e+00	-1.513476e-01
1.658702696182192e-05	1.113910e+01	-2.827654e-01	-1.085633e+01	1.500003e+01	-4.687905e-04	8.614540e-03	2.203227e+01	2.201369e+01	1.059183e+01	1.826199e-02	-9.620349e-06	1.500233e+01	7.663300e-02	-8.827761e+00	8.905937e+00	-8.748199e+00	-1.577385e-01
1.668702696182192e-05	1.012867e+01	1.736921e+00	-1.186559e+01	1.500003e+01	-4.698299e-04	-1.528835e-02	2.203135e+01	2.201265e+01	1.362089e+01	1.837734e-02	-1.089348e-06	1.500234e+01	9.699499e-02	-8.876302e+00	8.958615e+00	-8.804521e+00	-1.540944e-01
1.678702696182192e-05	9.195674e+00	3.601768e+00	-1.279744e+01	1.500003e+01	-4.700571e-04	-4.294205e-02	2.203042e+01	2.201163e+01	1.641772e+01	1.850725e-02	-9.476567e-06	1.500235e+01	1.132610e-01	-8.925165e+00	9.006433e+00	-8.865693e+00	-1.407395e-01
1.688702696182191e-05	8.417096e+00	5.157722e+00	-1.357482e+01	1.500003e+01	-4.714243e-04	-7.520676e-02	2.202945e+01	2.201056e+01	1.875118e+01	1.864163e-02	-1.124116e-06	1.500236e+01	1.253575e-01	-8.976225e+00	9.049968e+00	-8.931134e+00	-1.188335e-01
1.698702696182191e-05	7.843081e+00	6.304523e+00	-1.414760e+01	1.500002e+01	-4.721358e-04	-1.139221e-01	2.202844e+01	2.200947e+01	2.047091e+01	1.878749e-02	-9.699372e-06	1.500237e+01	1.333399e-01	-9.029452e+00	9.090119e+00	-8.999947e+00	-9.017212e-02
1.708702696182191e-05	7.487585e+00	7.014191e+00	-1.450177e+01	1.500003e+01	-4.741456e-04	-1.606312e-01	2.202735e+01	2.200829e+01	2.153490e+01	1.893374e-02	-1.544099e-06	1.500239e+01	1.375385e-01	-9.086760e+00	9.127945e+00	-9.071074e+00	-5.687127e-02
1.718702696182191e-05	7.325860e+00	7.336253e+00	-1.466211e+01	1.500002e+01	-4.756413e-04	-2.030239e-01	2.202619e+01	2.200706e+01	2.201745e+01	1.908710e-02	-1.031450e-05	1.500241e+01	1.386338e-01	-9.148015e+00	9.164475e+00	-9.143482e+00	-2.099300e-02
1.722521876891098e-05	7.305485e+00	7.376431e+00	-1.468192e+01	1.500002e+01	-4.770048e-04	-2.100658e-01	2.202571e+01	2.200654e+01	2.207749e+01	1.914297e-02	-2.073550e-06	1.500241e+01	1.384092e-01	-9.173260e+00	9.178252e+00	-9.171308e+00	-6.945103e-03
1.727611248425942e-05	7.309881e+00	7.366922e+00	-1.467681e+01	1.500002e+01	-4.776083e-04	-2.072906e-01	2.202510e+01	2.200591e+01	2.206295e+01	1.922263e-02	-1.056263e-05	1.500242e+01	1.376314e-01	-9.205146e+00	9.196591e+00	-9.208405e+00	1.181343e-02
1.732849331367014e-05	7.352767e+00	7.280379e+00	-1.463315e+01	1.500002e+01	-4.792474e-04	-1.907749e-01	2.202445e+01	2.200521e+01	2.193283e+01	1.929997e-02	-2.250162e-06	1.500243e+01	1.362460e-01	-9.239236e+00	9.215527e+00	-9.246521e+00	3.099375e-02
1.738794705281836e-05	7.455069e+00	7.074970e+00	-1.453004e+01	1.500002e+01	-4.798565e-04	-1.617985e-01	2.202378e+01	2.200450e+01	2.162440e+01	1.939205e-02	-1.056668e-05	1.500244e+01	1.338575e-01	-9.274896e+00	9.237235e+00	-9.289564e+00	5.232936e-02
1.745814561307090e-05	7.662942e+00	6.658265e+00	-1.432121e+01	1.500002e+01	-4.814975e-04	-1.255608e-01	2.202298e+01	2.200364e+01	2.099897e+01	1.949476e-02	-2.032258e-06	1.500245e+01	1.296849e-01	-9.316641e+00	9.263410e+00	-9.339837e+00	7.642819e-02
1.746711466697790e-05	7.697698e+00	6.588649e+00	-1.428634e+01	1.500002e+01	-4.813671e-04	-1.210842e-01	2.202289e+01	2.200355e+01	2.089450e+01	1.950916e-02	-6.192616e-06	1.500245e+01	1.290232e-01	-9.321345e+00	9.266815e+00	-9.346198e+00	7.938249e-02
1.748505277479188e-05	7.771225e+00	6.441364e+00	-1.421259e+01	1.500002e+01	-4.815757e-04	-1.125355e-01	2.202271e+01	2.200335e+01	2.067349e+01	1.953565e-02	-6.109355e-06	1.500245e+01	1.276327e-01	-9.331042e+00	9.273662e+00	-9.358886e+00	8.522502e-02
1.750824856080360e-05	7.876920e+00	6.229674e+00	-1.410659e+01	1.500002e+01	-4.819073e-04	-1.019459e-01	2.202246e+01	2.200308e+01	2.035584e+01	1.956967e-02	-6.071826e-06	1.500245e+01	1.256613e-01	-9.344244e+00	9.282618e+00	-9.375189e+00	9.257174e-02
1.753360482999356e-05	8.006240e+00	5.970719e+00	-1.397696e+01	1.500002e+01	-4.821736e-04	-9.095192e-02	2.202220e+01	2.200281e+01	1.996729e+01	1.960657e-02	-5.965593e-06	1.500246e+01	1.232771e-01	-9.357708e+00	9.292556e+00	-9.392860e+00	1.003043e-01
1.758431736837348e-05	8.307353e+00	5.367854e+00	-1.367521e+01	1.500002e+01	-4.827492e-04	-7.064629e-02	2.202168e+01	2.200224e+01	1.906274e+01	1.967919e-02	-5.852147e-06	1.500246e+01	1.177762e-01	-9.385157e+00	9.312979e+00	-9.427655e+00	1.146765e-01
1.764393722233822e-05	8.730992e+00	4.519862e+00	-1.325086e+01	1.500002e+01	-4.832298e-04	-4.926491e-02	2.202110e+01	2.200161e+01	1.779048e+01	1.976234e-02	-5.649781e-06	1.500247e+01	1.100247e-01	-9.415528e+00	9.338069e+00	-9.467479e+00	1.294100e-01
1.773786463159265e-05	9.528352e+00	2.924031e+00	-1.245238e+01	1.500003e+01	-4.839059e-04	-2.002430e-02	2.202020e+01	2.200062e+01	1.539630e+01	1.988729e-02	-5.478506e-06	1.500248e+01	9.501794e-02	-9.462965e+00	9.380462e+00	-9.527345e+00	1.468824e-01
1.783786463159265e-05	1.049931e+01	9.809771e-01	-1.148029e+01	1.500003e+01	-4.843455e-04	6.466866e-03	2.201929e+01	2.199961e+01	1.248127e+01	2.001111e-02	-5.291391e-06	1.500249e+01	7.536176e-02	-9.511070e+00	9.430014e+00	-9.586650e+00	1.566365e-01
1.793786463159265e-05	1.151430e+01	-1.050159e+00	-1.046414e+01	1.500003e+01	-4.847776e-04	2.878189e-02	2.201837e+01	2.199857e+01	9.434109e+00	2.012451e-02	-5.282952e-06	1.500250e+01	5.204018e-02	-9.559701e+00	9.484528e+00	-9.640983e+00	1.564549e-01
1.803786463159265e-05	1.248203e+01	-2.986753e+00	-9.495273e+00	1.500003e+01	-4.851036e-04	4.703283e-02	2.201745e+01	2.199753e+01	6.528748e+00	2.022759e-02	-5.282629e-06	1.500250e+01	2.499467e-02	-9.607833e+00	9.543995e+00	-9.690350e+00	1.463542e-01
1.813786463159265e-05	1.331925e+01	-4.662391e+00	-8.656861e+00	1.500004e+01	-4.856084e-04	6.114054e-02	2.201649e+01	2.199644e+01	4.014791e+00	2.032118e-02	-5.453766e-06	1.500250e+01	-6.405732e-03	-9.658351e+00	9.607972e+00	-9.735195e+00	1.272237e-01
1.823786463159265e-05	1.396545e+01	-5.955995e+00	-8.009452e+00	1.500004e+01	-4.862025e-04	7.109737e-02	2.201550e+01	2.199531e+01	2.073865e+00	2.040706e-02	-5.626256e-06	1.500250e+01	-4.380487e-02	-9.710254e+00	9.675653e+00	-9.776324e+00	1.006714e-01
1.833786463159265e-05	1.439326e+01	-6.812922e+00	-7.580343e+00	1.500004e+01	-4.871674e-04	7.711971e-02	2.201444e+01	2.199409e+01	7.879083e-01	2.048726e-02	-5.958505e-06	1.500250e+01	-8.989716e-02	-9.766334e+00	9.746016e+00	-9.814760e+00	6.874440e-02
1.843786463159265e-05	1.461427e+01	-7.256280e+00	-7.357987e+00	1.500004e+01	-4.884154e-04	7.975812e-02	2.201331e+01	2.199282e+01	1.222711e-01	2.056412e-02	-6.289254e-06	1.500250e+01	-1.405607e-01	-9.825645e+00	9.817997e+00	-9.851565e+00	3.356855e-02
1.848446814227260e-05	1.465882e+01	-7.346071e+00	-7.312749e+00	1.500004e+01	-4.892703e-04	8.007184e-02	2.201273e+01	2.199217e+01	-1.272336e-02	2.059924e-02	-6.570225e-06	1.500250e+01	-1.567750e-01	-9.856207e+00	9.851851e+00	-9.868405e+00	1.655489e-02
1.852097108331697e-05	1.467185e+01	-7.372646e+00	-7.299208e+00	1.500004e+01	-4.897788e-04	7.998121e-02	2.201231e+01	2.199169e+01	-5.281205e-02	2.062670e-02	-6.600823e-06	1.500250e+01	-1.618875e-01	-9.878517e+00	9.878419e+00	-9.881541e+00	3.122777e-03
1.856764664987422e-05	1.466193e+01	-7.353499e+00	-7.308433e+00	1.500004e+01	-4.906729e-04	7.946025e-02	2.201172e+01	2.199103e+01	-2.440485e-02	2.066170e-02	-6.807673e-06	1.500250e+01	-1.572282e-01	-9.909575e+00	9.912395e+00	-9.898334e+00	-1.406086e-02
1.863159054316068e-05	1.459770e+01	-7.225922e+00	-7.371775e+00	1.500005e+01	-4.915856e-04	7.797511e-02	2.201097e+01	2.199018e+01	1.665636e-01	2.071002e-02	-6.768744e-06	1.500249e+01	-1.330145e-01	-9.948933e+00	9.958819e+00	-9.921453e+00	-3.736657e-02
1.869669640752454e-05	1.446164e+01	-6.954728e+00	-7.506916e+00	1.500005e+01	-4.925244e-04	7.537985e-02	2.201021e+01	2.198932e+01	5.729478e-01	2.075977e-02	-6.754011e-06	1.500249e+01	-9.809376e-02	-9.989153e+00	1.000576e+01	-9.945314e+00	-6.044589e-02
1.876071019853595e-05	1.424506e+01	-6.522372e+00	-7.722683e+00	1.500004e+01	-4.930701e-04	7.153213e-02	2.200953e+01	2.198855e+01	1.221121e+00	2.080999e-02	-6.480023e-06	1.500249e+01	-6.480660e-02	-1.002478e+01	1.005135e+01	-9.969337e+00	-8.201137e-02
1.883326976192447e-05	1.389088e+01	-5.814965e+00	-8.075918e+00	1.500005e+01	-4.937295e-04	6.540418e-02	2.200875e+01	2.198767e+01	2.281822e+00	2.086891e-02	-6.327994e-06	1.500249e+01	-3.231958e-02	-1.006553e+01	1.010198e+01	-9.997596e+00	-1.043874e-01
1.892884952071560e-05	1.325080e+01	-4.535935e+00	-8.714860e+00	1.500004e+01	-4.941504e-04	5.427217e-02	2.200783e+01	2.198661e+01	4.199876e+00	2.095165e-02	-5.925295e-06	1.500249e+01	3.125778e-03	-1.011435e+01	1.016631e+01	-1.003719e+01	-1.291146e-01
1.902884952071560e-05	1.239909e+01	-2.833719e+00	-9.565371e+00	1.500004e+01	-4.945938e-04	3.882265e-02	2.200686e+01	2.198551e+01	6.752698e+00	2.104581e-02	-5.715222e-06	1.500249e+01	3.385903e-02	-1.016514e+01	1.022987e+01	-1.008234e+01	-1.475311e-01
1.912884952071560e-05	1.142333e+01	-8.833237e-01	-1.054000e+01	1.500004e+01	-4.947707e-04	1.958466e-02	2.200596e+01	2.198448e+01	9.677831e+00	2.114966e-02	-5.411022e-06	1.500250e+01	5.973248e-02	-1.021267e+01	1.028886e+01	-1.013205e+01	-1.568152e-01
1.922884952071560e-05	1.040784e+01	1.146491e+00	-1.155433e+01	1.500004e+01	-4.951376e-04	-3.297806e-03	2.200503e+01	2.198344e+01	1.272209e+01	2.126370e-02	-5.348097e-06	1.500251e+01	8.139361e-02	-1.026166e+01	1.034287e+01	-1.018672e+01	-1.561486e-01
1.932884952071560e-05	9.443864e+00	3.073313e+00	-1.251718e+01	1.500003e+01	-4.954282e-04	-2.986908e-02	2.200412e+01	2.198243e+01	1.561188e+01	2.138824e-02	-5.213405e-06	1.500251e+01	9.896497e-02	-1.030934e+01	1.039193e+01	-1.024634e+01	-1.455907e-01
1.942884952071560e-05	8.613722e+00	4.732403e+00	-1.334613e+01	1.500003e+01	-4.960783e-04	-6.073380e-02	2.200315e+01	2.198137e+01	1.810005e+01	2.152194e-02	-5.328642e-06	1.500252e+01	1.123854e-01	-1.036031e+01	1.043650e+01	-1.031043e+01	-1.260688e-01
